"link","location","floorTower","netSqft","pricePerSqft","priceHKDMillions","bedrooms","bathrooms","agent","tags"
"https://www.28hse.com/en/buy/apartment/property-4016229","Tuen Mun Castle Peak Road Palm Beach","Unit B,Mid Floor,TOWER 2","1601","9369","15","4",,"Midland Property","4 Bedrooms East Apartment Sea view Indoor Car Park Good school zone Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-4016135","Kowloon Tong Ava Court","Unit F,High Floor,Ava Court","976","13268","12.95","3",,"Centaline Property","3 Bedrooms North east Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-4016098","Ma On Shan Baycrest","Unit A,Mid Floor,BLOCK 1","1012","13043","13.2","3",,"Ricacorp Properties","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4015850","Pak Shek Kok Centra Horizon","Low Floor,TOWER 6","965","13264","12.8","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms Apartment Good view Elegant Balcony Ensuite Maid bedroom Clubhouse Good school zone"
"https://www.28hse.com/en/buy/apartment/property-4015535","Pak Shek Kok Providence Bay","Unit B,Low Floor,TOWER 16,大廈","1111","11206","12.45","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms Apartment Sino Good view"
"https://www.28hse.com/en/buy/apartment/property-4015511","Tung Chung Caribbean Coast","Unit A,High Floor,TOWER 16,Phase 4 Crystal Cove","912","10855","9.9","3",,"Ricacorp Properties","3 Bedrooms North east Apartment CK Asset VR"
"https://www.28hse.com/en/buy/apartment/property-4015265","Shatin Forest Hill","High Floor,BLOCK D","934","12848","12","3",,"Ricacorp Properties","3 Bedrooms Apartment Indoor Car Park Elegant City view Roof top"
"https://www.28hse.com/en/buy/apartment/property-4015049","Pak Shek Kok Providence Bay","Low Floor,TOWER 16,大廈","1111","11251","12.5","3",,"Centaline Property","3 Bedrooms Apartment Sino Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-4014956","Tuen Mun Castle Peak Road The Bloomsway","Unit B,Mid Floor,TOWER 2,THE LAGUNA","976","11578","11.3","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms South Apartment Kerry Maid bedroom Balcony Clubhouse Ensuite Swimming Pool View Sea view"
"https://www.28hse.com/en/buy/apartment/property-4014851","Tuen Mun Castle Peak Road Oma Oma","Low Floor,TOWER 1A","1019","11658","11.88","3","1","Ricacorp Properties","3 Bedrooms , 1 Bathroom Apartment Wing Tai Garden view Good view Building view City view Luxury Indoor Car Park Garden"
"https://www.28hse.com/en/buy/apartment/property-4014841","Tung Chung The Visionary","Unit B,High Floor,TOWER 8,BUILDING","1034","12089","12.5","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms Apartment Nan Fung Mountain view Good view"
"https://www.28hse.com/en/buy/apartment/property-4014830","Ho Man Tin Harita Court","Unit ST-197,Low Floor,Harita Court","938","13326","12.5","3",,"Centaline Property","3 Bedrooms Apartment Carpark"
"https://www.28hse.com/en/buy/apartment/property-4014810","Sheung Shui Woodland Crest","Unit C,Low Floor,BLOCK 7","942","8386","7.9","3",,"Midland Realty International Limited","3 Bedrooms North west Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-4014799","Tuen Mun Castle Peak Road The Bloomsway","Unit B,Mid Floor,TOWER 2,THE LAGUNA","976","11578","11.3","4","3","Century 21 Sky On Properties","4 Bedrooms , 3 Bathrooms Apartment Kerry Garden view Sea view Luxury Balcony Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4014684","Yuen Long Palm Springs","Whole Block,Phase 1A (Monterey) Cypress Drive","967","10838","10.48","3",,"Midland Realty International Limited","3 Bedrooms South Apartment"
"https://www.28hse.com/en/buy/apartment/property-4014658","Tsuen Wan Sham Tseng Bellagio","Unit B,High Floor,TOWER 9","901","14073","12.68","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms South Apartment Wheelock"
"https://www.28hse.com/en/buy/apartment/property-4014603","Sheung Shui Woodland Crest","Unit C,Low Floor,BLOCK 7","942","8493","8","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment SHKP VR"
"https://www.28hse.com/en/buy/apartment/property-4014424","Yuen Long Grand Yoho","Unit F,Low Floor,TOWER 8,PHASE 2","907","15987","14.5","4",,"Ricacorp Properties","4 Bedrooms East Apartment SHKP Good view City view"
"https://www.28hse.com/en/buy/apartment/property-4014379","Tuen Mun Castle Peak Road Avignon","Low Floor,TOWER 8,大廈","933","11125","10.38","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms Apartment SHKP Garden view Ensuite Maid bedroom Clubhouse Garden Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-4014004","Tuen Mun Castle Peak Road Palm Beach","Unit B,Mid Floor,TOWER 2","1601","9369","15","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms East Apartment Good view Sea view Elegant Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-4013956","Tung Chung The Visionary","Unit C,Low Floor,TOWER 5,BUILDING","945","11217","10.6","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment Nan Fung"
"https://www.28hse.com/en/buy/apartment/property-4013924","Tai Po Constellation Cove","Low Floor,Block 1,Building","1089","12672","13.8","2","2","Centaline Property","2 Bedrooms , 2 Bathrooms Apartment Kerry Garden Maid bedroom Clubhouse Luxury Good view"
"https://www.28hse.com/en/buy/apartment/property-4013773","Ma On Shan Baycrest","Unit A,Mid Floor,BLOCK 1","1012","13043","13.2","3",,"Ricacorp Properties","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4013671","Tung Chung The Visionary","Unit E,High Floor,TOWER 1,BUILDING","1035","12560","13","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Nan Fung"
"https://www.28hse.com/en/buy/apartment/property-4013631","Fotan Rosary Villas","High Floor,Block 10","1431","10832","15.5","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms South east Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-4013555","Yuen Long Grand Yoho","Mid Floor,TOWER 8,PHASE 2","907","16516","14.98","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms East Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-4013511","Tuen Mun Castle Peak Road Palm Beach","Mid Floor,TOWER 2","1601","9369","15","5+","3","Earnest Property Agency Ltd","5+ Bedrooms , 3 Bathrooms South Apartment Ensuite Shopping Mall nearby Maid bedroom Clubhouse Indoor Car Park Sea view VR"
"https://www.28hse.com/en/buy/apartment/property-4013463","Tuen Mun Castle Peak Road Palm Beach","Mid Floor,TOWER 2","1601","9369","15","5+","3","Century 21 Sky On Properties","5+ Bedrooms , 3 Bathrooms Apartment Good view Sea view Elegant Indoor Car Park Ensuite Maid bedroom Duplex Apartment Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-4013403","Tuen Mun Castle Peak Road Spring Seaview Terrace","Mid Floor,BLOCK A","949","12434","11.8","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms South west Apartment Sea view Maid bedroom Shopping Mall nearby Clubhouse Ensuite Indoor Car Park Elegant"
"https://www.28hse.com/en/buy/apartment/property-4013292","Shatin Dragons Range","Unit C,Low Floor,TOWER 2,COURT C","952","12479","11.88","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment Kerry Ensuite Maid bedroom Good school zone Balcony Clubhouse Good view Garden view"
"https://www.28hse.com/en/buy/apartment/property-4013237","Fanling The Green","Whole Block,POPLAR DRIVE","1328","9789","13","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms House China Overseas Mountain view Garden view Good view Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-4013222","Yuen Long Seasons Villas","Whole Block,KAM TIN ROAD","933","9732","9.08","3",,"Centaline Property Agency Limited","3 Bedrooms South Apartment CK Asset Garden view"
"https://www.28hse.com/en/buy/apartment/property-4013098","Fotan Royal Ascot","Unit C,Mid Floor,BLOCK 11","974","14168","13.8","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms North west Apartment SHKP VR"
"https://www.28hse.com/en/buy/apartment/property-4013096","Ma On Shan Symphony Bay","Unit A,Mid Floor,BLOCK 1,VILLA RHAPSODY","1086","10359","11.25","3",,"Midland Realty","3 Bedrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-4012916","Tung Chung The Visionary","Unit B,High Floor,TOWER 8,BUILDING","1034","12089","12.5","3","2","Hong Kong Property","3 Bedrooms , 2 Bathrooms North Apartment Nan Fung Garden view Good view City view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4012870","Yuen Long Palm Springs","Whole Block,Phase 1A (Monterey) Begonia Path","1014","11834","12","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Good view"
"https://www.28hse.com/en/buy/apartment/property-4012836","Fotan The Palazzo","Unit C,High Floor,TOWER 7","920","15761","14.5","3","2","Midland Reality","3 Bedrooms , 2 Bathrooms North west Apartment Sino Mountain view"
"https://www.28hse.com/en/buy/apartment/property-4012824","Pak Shek Kok Centra Horizon","Low Floor,TOWER 9","1019","13248","13.5","3",,"Midland Reality","3 Bedrooms Apartment Good view Mountain view Garden view Good school zone Shopping Mall nearby Clubhouse MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-4012784","Fotan Royal Ascot","Mid Floor,BLOCK 6","958","14196","13.6","3",,"Centaline Property Agency Limited","3 Bedrooms North west Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-4012764","Tung Chung Caribbean Coast","Unit A,High Floor,TOWER 3,Phase 1 Monterey Cove","971","10690","10.38","3",,"Ricacorp Properties","3 Bedrooms North east Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-4012710","Yuen Long Fairview Park","Whole Block,ZONE C","1035","13043","13.5","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Elegant"
"https://www.28hse.com/en/buy/apartment/property-4012466","Tung Chung Caribbean Coast","Unit A,High Floor,TOWER 16,Phase 4 Crystal Cove","912","10855","9.9","3",,"Midland Realty International Ltd","3 Bedrooms Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3881134","Whampoa Whampoa Garden","High Floor,BLOCK 5,SITE 7","962","15052","14.48","3","2","Fortune Real Estate Agency Co., Ltd","3 Bedrooms , 2 Bathrooms Apartment Hutchison Whampoa Luxury Sea view"
"https://www.28hse.com/en/buy/apartment/property-4012426","Tung Chung The Visionary","Unit B,High Floor,TOWER 3,BUILDING","1046","12314","12.88","3","2","Ricacorp Properties Limited","3 Bedrooms , 2 Bathrooms South east Apartment Nan Fung Mountain view Good view Balcony Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4012313","Shatin Greenfield Court","Unit A,High Floor,TOWER 2","1143","11969","13.68","3","3","美聯物業","3 Bedrooms , 3 Bathrooms North east Apartment Mountain view Good view Elegant Roof top Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4012306","The Lohas Le Prestige","Unit RD,High Floor,TOWER 5","974","10986","10.7","4","2","Ricacorp Properties","4 Bedrooms , 2 Bathrooms North east Apartment CK Asset VR"
"https://www.28hse.com/en/buy/apartment/property-4012265","Tung Chung The Visionary","Unit D,Low Floor,TOWER 1,BUILDING","1160","11034","12.8","3",,"Ricacorp Properties","3 Bedrooms North west Apartment Nan Fung"
"https://www.28hse.com/en/buy/apartment/property-4012144","Tung Chung Caribbean Coast","Unit A,High Floor,TOWER 16,Phase 4 Crystal Cove","912","10855","9.9","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment CK Asset Elegant MTR nearby Shopping Mall nearby Clubhouse Balcony Sea view Good view"
"https://www.28hse.com/en/buy/apartment/property-4012137","Pak Shek Kok Providence Bay","Mid Floor,TOWER 2,大廈","1116","11111","12.4","4","2","Midland Realty International Limited","4 Bedrooms , 2 Bathrooms Apartment Sino Garden view Swimming Pool View With tenant agreement Balcony Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4012036","Happy Valley Sing Woo Building","Middle Floor","930","11290","10.5","2","2","Hong Kong Property","2 Bedrooms , 2 Bathrooms Apartment Luxury"
"https://www.28hse.com/en/buy/apartment/property-4012011","Happy Valley Yuk Sing Building","Low Floor","976","14242","13.9","3","2","Hong Kong Property","3 Bedrooms , 2 Bathrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4011898","Lai Chi Kok One West Kowloon","Unit D,Mid Floor,TOWER 2","963","14517","13.98","4","3","Midland Realty","4 Bedrooms , 3 Bathrooms Apartment CK Asset Sea view Luxury Balcony Maid bedroom Clubhouse MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-4011782","Tai Po The Beverly Hills","Whole Block,HOUSE NO.65,BOULEVARD DE FORET","1606","9838","15.8","4","4","Midland Realty International Limited","4 Bedrooms , 4 Bathrooms House Apartment"
"https://www.28hse.com/en/buy/apartment/property-4011701","Tai Po Richwood Park","High Floor,BLOCK 4,BUILDING","1040","8606","8.95","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms Apartment Garden view Indoor Car Park Elegant Balcony Clubhouse Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-4011377","The Lohas Le Prestige","Unit RD,Low Floor,TOWER 1","977","10747","10.5","5+","3","Midland Realty International Limited","5+ Bedrooms , 3 Bathrooms North east Apartment CK Asset Good view Garden view Mountain view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4011107","Fotan The Palazzo","Unit C,High Floor,TOWER 7","920","15761","14.5","3",,"Midland Realty","3 Bedrooms North west Apartment Sino MTR nearby Clubhouse Shopping Mall nearby Balcony Good school zone Elegant"
"https://www.28hse.com/en/buy/apartment/property-4011054","Sheung Shui Miami Crescent","Whole Block,HOUSE","1795","8022","14.4","4",,"Midland Reality","4 Bedrooms Apartment House Elegant Good view"
"https://www.28hse.com/en/buy/apartment/property-4010771","Fotan Royal Ascot","Unit B,Mid Floor,BLOCK 10","974","13655","13.3","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms North west Apartment SHKP Mountain view Good view"
"https://www.28hse.com/en/buy/apartment/property-4010737","The Lohas Le Prestige","Unit LD,High Floor,TOWER 5","972","10885","10.58","4",,"Centaline Property Agency Limited","4 Bedrooms South east Apartment CK Asset Mountain view"
"https://www.28hse.com/en/buy/apartment/property-4010630","The Lohas Le Prestige","Unit LD,High Floor,TOWER 5","972","11626","11.3","4",,"Centaline Property","4 Bedrooms South east Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3919837","Yuen Long Yoho Midtown","Unit E,Mid Floor,TOWER M7","938","14925","14","4","2","Fu Yee Property Agency","4 Bedrooms , 2 Bathrooms Apartment SHKP Mountain view Good view River view Elegant Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4010290","Yuen Long Royal Palms","Whole Block,CORONADO AVENUE","1495","9900","14.8",,,"Centaline Property","North Apartment SHKP Elegant"
"https://www.28hse.com/en/buy/apartment/property-4010287","Sheung Shui 633 Hang Tau, Kwu Tung","House","2100","6181","12.98","4","4","Owner (landlord)","4 Bedrooms , 4 Bathrooms landlord House Mountain view Good view Luxury Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4010188","Sheung Shui Woodland Crest","Unit F,High Floor,BLOCK 2","942","10191","9.6","3",,"Midland Property","3 Bedrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-4010104","Tung Chung Caribbean Coast","Unit A,High Floor,TOWER 3,Phase 1 Monterey Cove","971","10690","10.38","3","2","美聯物業","3 Bedrooms , 2 Bathrooms Apartment CK Asset City view Sea view Good view Garden view"
"https://www.28hse.com/en/buy/apartment/property-4010007","Tai Po Constellation Cove","Mid Floor,Block 1,Building","1098","11566","12.7","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms East Apartment Kerry Elegant Swimming Pool View Garden view Good view Clubhouse Balcony"
"https://www.28hse.com/en/buy/apartment/property-4009923","Fotan The Grandville","Low Floor,TOWER D,PHASE 1","922","14100","13","3",,"Centaline Property Agency Limited","3 Bedrooms South east Apartment Wing Tai"
"https://www.28hse.com/en/buy/apartment/property-4009879","Pak Shek Kok Centra Horizon","Unit A,Low Floor,TOWER 6","965","13264","12.8","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms Apartment Elegant Swimming Pool View Good view"
"https://www.28hse.com/en/buy/apartment/property-4009685","Tai Po The Paramount","Unit B,Mid Floor,Block 9","916","11463","10.5","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms Apartment CK Asset Garden view Swimming Pool View"
"https://www.28hse.com/en/buy/apartment/property-4009601","Tung Chung The Visionary","Unit A,Mid Floor,TOWER 2,BUILDING","1144","10927","12.5","3","3","Midland Realty International Limited","3 Bedrooms , 3 Bathrooms North east Apartment Nan Fung Good view Garden view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4009485","Sheung Shui Eden Garden","1","1089","8907","9.7",,,"Midland Realty International Limited","Apartment"
"https://www.28hse.com/en/buy/apartment/property-4009422","Tsuen Wan City Point","Unit A,High Floor,BLOCK 1","902","16630","15","4","2","Centaline Property","4 Bedrooms , 2 Bathrooms North west Apartment CK Asset"
